user@mention,user_id,No of tweets,tweet_id,retweet_count,local influence score,Tweet
DrGearity,258800964,1,1005560160620875776,5,5.0,Great to have the support of @ICCE_coaching for this special call; a concerted effort to have wide representation from around the world! Have a look share and send over an inquiry or abstract. We @BettinaCallary look forward to hearing from you!#Coaching #sport #specialissuehttps://twitter.com/icce_coaching/status/1005077714305470465 …
ACS_onYouTube24,742570583838339072,1,1005950799875330049,5,5.0,This is the sport we got right now. NASCAR has heard us. I’m sure they’re fixing it. So why not just enjoy what we got instead of living in a miserable state every race weekend? I get it the racing can be bad. But if you look around you see some good racing.
nelbo009,221163200,1,1005943074651103233,5,5.0,Ground 277 St Pauls Sports Ground (@FisherFC) @PanjabFA 3-3 @CascadiaSoccer (4-3 on penalties) @CONIFA World Football Cup 5th/6th placement match. Att: 200 (headcount). Great game with some fantastic finishing. #WFC2018 #groundhopping @NonLeagueCrowd @footballgroundspic.twitter.com/Ew8JC4uiQz
ProfCathHarper,461443198,1,1005939445416321027,5,5.0,Really looking forward to welcoming women from over 30 countries to the fifth University of Chichester Womens Sport Leadership Academy #WSLA - a week of incredibly powerful leadership development networking empowerment + fun starts tomorrow. @chiuni @women_in_sport @ChiUniIOS
kenraggiocom,151904501,2,1005921615782273025,10,5.0,If your craving for movies sports TV or worldly pleasure has not turned into craving for God the Bible Truth and Godly living;WHY NOT?
topdawg619,2998777052,1,1005930546495492096,5,5.0,I’m so confused...teams pay to play in a 7v7 Tournament they travel to come down they try to win...and when they don’t all I hear... is it’s only 7v7....they why did you participate in the first place. Smh everyone enjoys winning...be a good sport and let them enjoy it.
SportsMediaLGBT,925675836526776321,4,1003381722220781568,20,5.0,We’re in the @ConnectSport Directory - a new resource to find community sports organisations that are helping to open doors.Our mission: to ensure sports media represents #LGBT people and demonstrates the value of inclusion  #connectsport More  http://www.connectsport.co.uk/organisation/sports-media-lgbt …pic.twitter.com/zqpZXaPwJr
sport_wales,183250106,2,1005920502605590528,10,5.0,As #CoachingWeek draws to a close we celebrate some of our community’s best coaches by looking back at last year’s Wales Sport Awards finalists. Here’s Sara Jane Cuffin of Ynys Mon gymnastics club #GreatCoaching@WelshGymnasticspic.twitter.com/8iwDZoBP7k
DogLovingDan,2325551646,1,1005924375042969600,5,5.0,i’m tired of saying it! right handed boys that are from suburban Arizona and that are pursuing a degree in Business Management with a minor in East Asian Studies and a certificate in Sports Management can’t wear sunglasses while inside of their parents house at 11 am!!!!! https://twitter.com/bigtucsondad/status/1005510341004939264 …
loudmouthtroll,3309009861,1,1005923907914948608,5,5.0,Imran ne KPK me kya kar liya? ALL answers here.Health https://twitter.com/MusaVirk18/status/978677376325361664 … …Education https://twitter.com/KarwaLadu/status/986186780876660738 … …Police https://twitter.com/KaliDaal/status/988826058295271424 …Electricity https://twitter.com/MusaVirk18/status/960933727617540096 … …Tourism https://twitter.com/umarishtiaqsatt/status/992717850476466176 … …Sports https://twitter.com/MusaVirk18/status/979738908094156801 … …
Hurricane_AP,954545336,1,1005909362332848128,5,5.0,Northeast High school sophomore @brianastarr21 finishes 3rd in the 100m against a field of pros. Only a sophomore. @NEHSGirlsTrack @BCAA_Sports @nehs_sga @NortheastBBall @AtoBoldon SHELLY-ANN FRASER PRYCE RUNS 11.10 AT RACERS GRAND PRIX 2018 https://youtu.be/N_mjolvR9-M  via @YouTube
Paendeooo,408302569,1,1004507541248753664,5,5.0,TEENTOP Fanservice really jjang. K-Angel so lucky .. TEENTOP × ANGEL friendship is the best ever to me.  I hope sport day with angel will be held every year@TEEN_TOP@Staff_Angel
NCredible_Audio,919749796553924608,1,1004500313020256257,5,5.0,Rich balanced sound in a compact design. The NCredible AX-U Sport Earbuds are designed to be the ultimate portable companion at an affordable price. Visit https://ncredibleaudio.com/ncredible-sport  to learn more. #BeNCredible #NCredibleAudiopic.twitter.com/1uHaCvnrSv
maryteatowel,39146117,1,1004490148849991685,5,5.0,apparently these are the #Eagles fans who went to the w/h for the #CelebrationOfAmerica event...yes all these sports fans in suits & ties sun-frocks & sandals...i hope the white house can get their money back & hire a new talent scout... #CrisisActorsGoneRoguehttps://twitter.com/CitizensFedUp/status/1004121666434322432 …
TheLyons_Den,438726140,1,1004488875350347781,5,5.0,Philadelphia Sports went from a city celebrating the Eagles Super Bowl and worshipping the Process......to White House drama and Sixers front office boycotts. #DoTheRightThingpic.twitter.com/SWI1yZF62I
MariaAfsharian,587763910,1,1004485757208268800,5,5.0,Here is a WORLD CUP Soccer / Football music playlist found at Radio Javan - in honor of Team Melli Iran #Fifa #iran #sports #Iran #Football #soccer https://www.radiojavan.com/playlists/playlist/mp3/e2d3ba1031f3 …pic.twitter.com/lvIte41G2c
PCMFlis,259574558,1,1004482534237966337,5,5.0,Great time buying running shoes for our @COPSandKIDSca #RAYS after school program at our local Sport Chek with fellow @DRPSWestDiv Officers. These students are pretty happy!! #youthengagement #communitypolicing #thankfulpic.twitter.com/owAvGGk4bY – at SportChek
fitnessinminduk,3430536257,1,1004481286247940096,5,5.0,Workshop today w/ volunteer elite athletes (Giedre & Laurence from @BritishRowing) discussing #mentalhealth in sports at elite and grassroots #AIP #VolunteersWeek #FitnessInMind @Inspiredxchange @Sport_England @uk_sport pic.twitter.com/ua9onNvAKd
MonGirlsSport,973855639,1,1004479813451702272,5,5.0,Fantastic afternoon with the U11 #cricket team from @InglefieldSport. Thank you @Moreton_Sport for hosting an excellent @iapsuksport event! Great learning experience for all players; delighted to come away with #bronze medals and must send congrats to worthy winners @prestfelde!pic.twitter.com/Ul1L3bxVyf
CoffeeBearSama,926894215937908740,1,1004478879254245376,5,5.0,Fran in Sports/gym wear (Back view practice)#art #illustration #mechpilot #originalcharacter #digitalart #anatomystudy #sketches #ocpic.twitter.com/jk96oB1L7V
MartonDebra,557383049,1,1006676551117819904,5,5.0,Thanks Kendall Gill former Chicago Bulls / NBC Sports Analyst for spending time and sharing advice with the kids at the @BGCChi on behalf of @NBCSports. @ComcastILLINOIS & @unitedwaychi donated $50k today to increase physical fitness and exercise resources  in the clubs.pic.twitter.com/5xNCA6Ja0x
JonathanFlippo,462981852,3,1003387473228173312,15,5.0,Another gorgeous day for some baseball here at Swayze field as Ole Miss looks to clinch a spot in tomorrow’s Regional championship game as they face Tennessee Tech coming up in 20 mins. Follow along for updates. Highlights and post game reaction tonight on #WCBI Sports pic.twitter.com/b01Uhywrtc
LeePGlobal,954897218422505472,1,1006660768559845376,5,5.0,Get to know the city of #LasVegas with LeeP & #discover all the places the #locals love #BeyondtheBoulevard #Food #Culture #Sports #OutdoorActivities #inVegas #LeePLasVegas
DrCGautrey,1031007746,1,1006650846443200513,5,5.0,Well done @thejoelsolo University of Hertfordshire Sports Therapy lecturer going to Russia with England  football men’s senior squad  @UHsportstherapy @UHSportsScience @TheSSTofficial @UHPress #sendoff leaving St George’s Park #Russia2018 #arrivesafe #comeonboys #yougotthishttps://twitter.com/thejoelsolo/status/1006465061903372288 …
rachhaaaeeel,622791046,1,1006647201681039362,5,5.0,There was a guy setting up his sports equipment in the hall as I was taking mine down and he said ‘sorry I’m not meaning to chase you out the hall’ and I said ‘no you’re fine chase me’ who the fuck even says that
JHSAthletics,1063360416,1,1006642542971162630,5,5.0,JHS ATHLETICS SUMMER CONDITIONING SCHEDULE:  to see the summer conditioning schedule for various JHS sports click this link: https://jhsathletics.org/main/adnews/ID/46547879 ….  GO EAGLES!!
the_pieface,568017741,1,1006637125918449665,5,5.0,It pains me seeing England fans saying Germany or France are going to win the world cup. Can guarantee is Dave the Arsenal fan from Southend who watches weekly on Sky Sports whilst tweeting #WengerOut.
meganabartlett,886596530,1,1011757506660569093,5,5.0,This unexpected & delightful surprise arrived in my mailbox today! Thanks @SkyeBanning @pgreenwo for letting me contribute a chapter on the unjust distribution of access to youth sports among low-income and minority youth and girls. Sport can and should be for everyone. pic.twitter.com/nWqiAut90y
TomFfiske,3574903217,1,1011752246277746688,5,5.0,Tom Ffiske a spokesman for the International Quidditch Association told ABC News that it is a truly friendly sport with rules that are initially quite complex. But he added that it is the worlds most inclusive sport.Yeah it is https://abcnews.go.com/International/harry-potter-italy-americans-compete-quidditch-world-cup/story?id=56173662 …
K_Earls32,2374869596,1,1011736166587039748,5,5.0,What irks me about professional sports is that bonus babies get the most leeway. I understand the investment part but when players continuously show up late have a poor attitude and move up with mediocre numbers it’s unfair to those who have good numbers that are looked over.
RepLoBiondo,241207373,1,1011722882869878784,5,5.0,Heads up #SouthJersey - joining @HarryHurley on @WPG1450 Wed 7am for another hour of Ask the Congressman. Talking excitement of Hard Rock/Ocean opening & sports-betting in AC national security priorities North Korea summit & taking your questions.
WadeDeaconPE,2862699940,1,1011722524198043648,5,5.0,Fairfield Primary School Sports Day was a huge success today. Brilliant to see excellent numbers participating and young boys and girls having lots of fun doing physical activity. Delightful group of pupils with impeccable manners
mfaulk009,539961730,1,1011711613844492289,5,5.0,For those who don’t know Mady Salvani was a true trail blazer for women in college sports. She is as humble as they come. Even when we celebrated this honor she was still saying “There are many more deserving people than me.” She is a legend and it’s an honor working with her. https://twitter.com/goarmywestpoint/status/1011625613185175554 …
KuntaKutiKing,1360949143,2,1009567932978991105,10,5.0,That’s why he’s such an oddball in the villa It’s also why from uni doctors/medical students do everything together: socials sports societies - there’s a medic version of everything at uni. And it makes sense tbh.
Kenke_Oh,2178079472,1,1011707639825358848,5,5.0,. The commentator was racist. The ref was biased. The reporting of the African sides has been racist.Acting like it isnt there cannot make it go away. Plus lots of sports have a lot of racism in their history; doesnt make the game bad. https://twitter.com/Georgiitto/status/1011705777827049477 …
keyandky,950558604217802753,1,1009586361748385792,5,5.0,Look at @Correy_40 aka ‘Mr. Hollywood’ in action. Life of a high school A-lister so proud! #northshorehighschool #football #texasfootball #highschoolfootball #keyandky #podcast #sports #abc13pic.twitter.com/dXlifOYDBl
Scoremorefunds,3252902569,1,1009586195926536192,5,5.0,Start planning your fall fundraisers with us.  We have great designs for schools sports and PTAs.  Earn 50-70% profits  #fundraiser #fundraisingideas #ScoreMoreFunds #customscarves #PTACon18 #PTAProudpic.twitter.com/fL2OZ2TuZr
athenamediaie,15254416,1,1009579666250887178,5,5.0,Simon Im disappointed as thought you were a journalist. But for the slow learners here it goes. Netball & basketball are different sports. Football is football. Male athletes have always commented on womens sports  (think tennis track & field swimming etc) Anything else ?
superD3k,554907783,1,1009571939973783558,5,5.0,Olympic Sports weight room headed by Brian Wiseman Brett & Chas Ossenheimer. Like I said if you dont have a Thompson FatPad you just dont like Steak! pic.twitter.com/H61GUZPuiO
choptiludrop,128188591,1,1009570020156993538,5,5.0,Corbyn was supporting an EDM primarily sponsored by Eddie Loyden a proud left wing MP for Garston who watched 96 fellow fans die at Hillsborough. This is about press coverage in sport not about getting behind England.
ChaosGirlsLax,3219933848,1,1009569056695832576,5,5.0,REGISTRATION IS OPEN!! Click the link to register https://chaos-lacrosse.com/  Join the fastest game on two feet! Come have some FUN this summer!.....#yeg #girls #sports #yeglax #wlax #fieldlacrosse #growthegame #lacrosse #summerpic.twitter.com/uGTgxIoAkX
Coach_Dorman,3227204352,1,1009568488782901248,5,5.0,Rant Alert: Key to US success is getting best athletes playing the sportIncorrectIf we were preparing for a track meet maybeBut soccer is not just running & jumpingIts decision making its technical execution its tactical positional understanding & so much more.STOP
RedKnightAthlet,824034087904092160,1,1009565397635551233,5,5.0,UPDATE: P3 will be canceled on Friday 6/22 and Friday 6/29 due to scheduling conflicts with our sports commitments. Landon will announce these changes during tomorrow’s session. We WILL have these dates made up for us later though so no worries on the kids missing the days.
Country_Fest,92372769,1,1009559710134136838,5,5.0,Our 50/50 draw is NOW LIVE!! Thats right - you can buy a 50/50 ticket before #cfest2018 starts!Buy a ticket & support Dauphin High School Sports & Parkland Vipers Volleyball! https://goo.gl/XopcqL pic.twitter.com/nve9wKjmsG
TenInARow67,937436216416489473,1,1009557524452962304,5,5.0,Jeremy Clarkson gets the sack for a minor bust up with a colleague away from the public yet Sugar gets away with blatant racism in front of millions of Twitter followers...
TheNewsHawk,175607214,1,1009546032596901890,5,5.0,@jack @nbc @iocmedia i challenge you to go through @Lizzs_Lockerooms account and not see that shes one of the most positive and sports promoting Twitter presences. she used some clips she shouldnt have. everyone on twitter has done that. please restore her account.
susanbackhouse,612948933,3,1012079570542039053,15,5.0,Looking forward to hosting the second Northern Research and Applied Practice Showcase on Friday @Carnegie_Sport The event offers a fantastic opportunity to promote northern sport exercise and health psychology research and practice. Come and join us...it’s free! #carnegieXchangehttps://twitter.com/jowser_g/status/1011910421702479872 …
WarwickACS,294795453,1,1009541316504686593,5,5.0,Hi EveryoneWe would like to say a big thank you for attending ACS Sports Day 2018! We are constantly looking for ways to improve our events and we would really appreciate if you left us some feedback!ACS Sports Day Feedback Form:https://goo.gl/forms/RiKKFfQXSc7IU7tD3 …ACS Exec
TimothyWisham,2342068712,1,1009948232313688065,5,5.0,I have been a fan for over forty years. Trading Doncic a generational talent for a bust in Trae Young is the final straw. I am done with this franchise. Only an Atlanta sports team could blow such an easy miracle blessing.
UTA_Track,849710026252070912,1,1009929239620186117,5,5.0,Reminder: Two former Mavs are in action tonight at the #USATFChampionships! Watch both on NBC Sports Gold.@NoNameGray in men’s 100m at 6:10 (CT)Craig Lautenlager in men’s 10000m at 7:40 (CT)
redditmavericks,3048703291,1,1009926938075582464,5,5.0,Me: this has no bearing on my life as sports are justa game and have no real world implications on me or those I loveAlso me: if we don’t land Luka or another stud I will literally throw my tv out of my window you motherfuckers.
alyson_pierce24,348221445,1,1009921816121479169,5,5.0,Ben was a GA at Cal before getting the head track and field coach at clarion & is phenomenal. He is truly passionate about the sport track & field and has a tremendous amount of knowledge & care for his athletes. It sadness me to see that CU was ignorant enough to not see this. https://twitter.com/cutandf/status/1009906114056654849 …
MacedoniaFooty,838170319697375233,1,1009909977581019142,5,5.0,When your team can never qualify for a major international tournament and is generally poor across all sports so you need to bring your former flag (made illegal by the UN in 1995s Interim Accord agreement) to the #WorldCup to pretend you have something to be proud of #FYROMpic.twitter.com/d3NrBOo4w7
mitchel_susan,823901846,1,1003779653830574080,5,5.0,Well well. Will this change anything for the Doug supporters? Oh and while were on that topic I resent the (@)fordnation handle.  Hes not a sports franchise. Hes running to lead the largest Province in the country. #onpolihttps://twitter.com/robertbenzie/status/1003747333866164224 …
rudeSane,768950567620280321,1,1003774027222126599,5,5.0,Keita Abidal Alaba? They loved pep all africans.£60M Riyad Mahrez bid(African)?Keep pushing arrogant agendas
SteveKronerSF,1305858373,1,1003774007487811584,5,5.0,Terribly sad news that @DwightC87 has died from ALS. The Catch on  1/10/82 (@Cowboys vs. @49ers in #NFCChampionshipGame) ranks as one of the most significant moments -- if not the most significant -- in Bay Area  sports history.  #RIPDwight 1957-2018pic.twitter.com/IYUEzAaXeo
kernelspopcorn,172789148,1,1003767153689092096,5,5.0,Do you have a sports team that needs fundraising? Kernels can help! Visit https://www.kernelspopcorn.com/pages/footer/links/fundraising … to learn more!  #Fundraising #Popcorn #Kernels #Tastypic.twitter.com/yUrLb5Axpy
campbellsuz,159227053,1,1003743667188793344,5,5.0,Wishing the best to the family of  @JontyEventing; in intensive care after a fall on the cross country at @Tatts2018 yest. Jonty is the lovely guy who crowdfunded for his horse to stay representing Ireland. #Eventing much safer in recent years but still such a dangerous sport  pic.twitter.com/SAJqBmpSB3
SpartanRecruits,833686813277638656,2,1008859241686487041,10,5.0,Looking forward to competing in the 2018 @lutzie43 7on7 tournament at Lassiter High School this Friday!! Always a well run event with great competition! That’s two big events for the Spartans this week after going to UGA and Lassiter last week. @CoachKAdkins @sparta_sports
VisitIndiana,16013053,1,1008847829316657152,5,5.0,Excitement Around Every Bend!@VisitSouthBend dares thrill seekers to conquer urban white water rapids while reveling in sports history!Plan Your Getaway: https://visitindiana.com/getaways/south-bend.php …#H2GIndiana #H2GSouthBendpic.twitter.com/h4M7rIaxxm
SpottedInsights,844582666599104514,1,1008839473675763712,5,5.0,Jay-Z was just named President of @PUMA basketball. He is also the founder of @RocNation & subdivision Roc Nation Sports.Jay-Z is expected to lead creative direction for marketing campaigns provide input on product & help to sign NBA players & entertainers to the brand. pic.twitter.com/OEEKOf9izx
CRAVE_Guitars,2924550060,1,1008812974071599104,5,5.0,While Im not a great sports fan as CRAVE Guitars is in the south west of England I kinda feel obliged to celebrate the #England soccer teams win against someone at some #WorldCup thingy somewhere by something. Done. Ill shut up now. pic.twitter.com/7yWU46oV3V
Hogshead3Au,222518495,1,1010626938665349126,5,5.0,Happy #OlympicDay! It’s my 38th year as OLY; I celebrate those pursuits that take all of us. This year’s it how many brave people it has taken to turn the corner on #sexualabuse in sport. We can all be a part of a team that makes the world a better place. #UnitedbyOlympism pic.twitter.com/QJk87HjZmS
DudezWithTudez,4372652128,1,1010620694537830401,5,5.0,.@IAmJericho shreds light on @davemeltzerWON’s early career as a sport’s writer even revealing the Observer’s first subscriber shoutout to Alan Cooper from the Detroit area. (‘71) pic.twitter.com/ddlul9nZhG
PrepHoopsKS,4218734293,2,1012842637794205696,10,5.0,Dont sleep on Zach Davidson and @camclausing. Other standouts mentioned here!Wichita Sports Forum Summer League Standouts (Wings/Bigs)*Save 20% on a subscription with promo code Wolz20 https://www.prephoops.com/2018/06/wichita-sports-forum-summer-league-standouts-wings-bigs/ …pic.twitter.com/7x7VZJrciX
hollywoodsteveh,153907896,1,1012845681201930240,5,5.0,I hate politics-as-team-sports BUT: the problem with so many liberal partisans not following ACTUAL team sports is that theyve never absorbed the lessons of rooting for a shitty perennially underachieving team with a clueless front office and an indifferent profit-taking owner
BrianHofmann,24271679,1,1012839089920446464,5,5.0,The nature of uncertainty in pro sports surrounds all teams. Because of that you focus on this group right now and I think that’s important coach Gregg Berhalter about how relocation talk affects #CrewSC.From @AEricksonCDhttp://www.dispatch.com/sports/20180629/crew-sc--players-focus-on-soccer-not-relocation …
AndyMorganTV,3165865496,1,1012824090204307457,5,5.0,I am extremely honored and humbled to be nominated for two Lone Star Sports EMMYs. From high school football helmet safety to my one-on-one with Tim Floyd highlighting the local sports scene is my passion. #KTSMSports http://lonestaremmy.org/2018-sports/2018-lsse-nominees/?utm_source=2018+Sports+Nominees+Announced&utm_campaign=post&utm_medium=email …pic.twitter.com/N6yB5a5vne
EilidhBarclay,3384981562,1,1012822301874716672,5,5.0,it was fab to meet members of the sports panel tonightI’ve made a separate account to promote sport throughout Scotland and will be using it as my main platform and would appreciate it if yous could give it wee follow x@BarclayEilidh @UGS_PE @sportscotland#sportpanelpic.twitter.com/Xx8RiiGEVH
ASBAsoftball,922579978478333953,1,1012815300402864128,5,5.0,Going to be a #great #day at the #ballpark. We’re ready to #playball! Are #you?! Get here! Come play #bingo or enter the #raffle !!!@satsuma.high. @e1fastpitch @mohbeelusa @future1sjerseys••#outkastsoftball #softball #play #sports #women #mobileal #somobile #asbapic.twitter.com/W6m2T3fkXI – at Satsuma High School
RickRitterWJZ,223322115,1,1012811781797023744,5,5.0,56-year-old John McNamara had passion for covering sports well liked by many. A talented writer who put out multiple books. “There aren’t a lot of journalists from their generation with all of that knowledge & skill left in America’s newsrooms.” #CapitalGazettte @wjzpic.twitter.com/8WppM77qpL
OKStateAlumni,17239997,1,1012810479218151424,5,5.0,Over the past two weeks weve welcomed 715 Grandparents and Legacies from 30 states and Thailand to #GPU18! They majored in subjects like veterinary medicine sports marketing and aviation! We already cant wait for next year! #OKStateLegacypic.twitter.com/wghocSJYnE
kspoon28,2821812057,1,1012806722317176832,5,5.0,This omission proves part of what @bassab1 argued in that article. Clearly we have not yet succeeded in proving the validity of sport history to scholars in more traditional fields. I still confront this in my department often...
AllGradSchools,126735853,1,1012798121582178304,5,5.0,Online #Sports #Management Masters programs are intended to maximize convenience as they provide an administrative lens from which to study the sports #business. #Online Sports Management Masters #Degree Program Information https://buff.ly/2DmrviU pic.twitter.com/fveU38clFH
LillianHepler,3230092758,1,1012797645234946048,5,5.0,Best guys ranked by sports:15. You14. Can’t 13. Rank12. Them11. Because 10. They9. Are8. All7. Very6. Amazing 5. In4. Their3. Own2. Way1. FOOTBALL PLAYERS
swinfordschool,2228072953,1,1012797290535444480,5,5.0,Well thats Sports Week over at Swinford and what a way to finish by helping Blaby & Harborough to be victorious at the @lslssp School Games! Weve had a fantastic week and everyones had lots of fun and showed great sportsmanship. Well done! pic.twitter.com/S03z5nOCVD
SimeoneMuseum,44655790,1,1012795341660459010,5,5.0,Did you know that #TheSimeone offers private tours for groups of 10 or more? Join our expert docents as they take you on an unforgettable journey through the world’s greatest collection of Racing Sports Cars. Visit http://bit.ly/2tGweWA  to schedule your next adventure today!pic.twitter.com/keT30Mv5Eh
CKsptsmassage,893112441382555648,1,1012793982601125890,5,5.0,Pleased to say that I will be working with @EliteBodyWorks for Basingstokes strongest novice this weekend. All sports massages free of charge for competitors and non-competitors alike....get yourself down there. It’s always a great day run by an amazing team. #teamebwpic.twitter.com/ruCVtL2Ttc
E_Still79,1656708366,1,1011014224162840576,5,5.0,The infamous TSSAA 2 week dead period. The 2 most dangerous weeks in Tennessee High school sports. Be careful athletes. Make wise decisions.The decisions you make will effect your school your team and your teammates either positively or negatively.
lexiemetcalf,2148040490,1,1011013232230723584,5,5.0,Just replace the trucks with super expensive sports cars that were bought with daddy’s money and you’ve got the sonic on Arizona ave and Germann  every. Friday. Night. https://twitter.com/jackwright_35/status/1007827387944439808 …
Call_Me_Snagz,739385705168830464,1,1011011914158231552,5,5.0,Easiest way I explain watching Twitch to adults is it’s like them watching sports. They don’t necessarily have to play baseball or football but can enjoy watching it and for me watching Fortnite and @NICKMERCS every night is the same thing. Usually they understand after that lol
jmoore_96,2832277285,1,1011007525209231361,5,5.0,Research: The importance of sports performance factors & training contents from the perspective of futsal coacheshttps://www.researchgate.net/profile/Jaime_Sampaio/publication/258530790_The_Importance_of_Sports_Performance_Factors_and_Training_Contents_From_the_Perspective_of_Futsal_Coaches/links/00b495294b1fc65bd2000000/The-Importance-of-Sports-Performance-Factors-and-Training-Contents-From-the-Perspective-of-Futsal-Coaches.pdf?origin=publication_detail …Identifies between novice & elite coaches the elite coaches have more preference for small-sided games and superiority/inferiority exercises
eddievoke254,866157240016932865,1,1010998275359506432,5,5.0,Hosting 5-6k youths worldwideproviding foodaccommodationentertainmentmind-recreationsgames & sports mindset/leadership lectures and also certifying everyone presentCome & celebrate joy & happiness as you mingle with other youths from abroad!Dont miss this chance guys. pic.twitter.com/HE8Ryi8OTu
bpollockpac,1799344627,1,1010992587128201216,5,5.0,Honored to present at the Practical Applications in Sports Medicine Conference with our Centennial High School Sports Medicine team on our approach to taking care of the HS Student-Athlete. Proud to be a part of this innovative team! @DannaDye @cen10athletics @CNUSD @jim_cloverpic.twitter.com/HJRqDAIwJC – at Renaissance Palm Springs Hotel
diabetesdaily,15182343,1,1010978379393363969,5,5.0,Type 1 since age 16 Phil Graham got into bodybuilding and became a trainer and certified Sports Nutritionist. He has now written two cookbooks: one for those wanting to lose fat and another for those looking to build muscle. Read on to learn more! https://dd4.us/2tx493p
PrestonNUT,1530217297,1,1010976813139611650,5,5.0,Fantastic  #windrushfestival70 in Penwortham Preston today. Congratulations and thanks to all helpers Vernon Carus Sports Club and in particular Adrian Murrell for organising such a special day.@windrushCICpic.twitter.com/w3D257E4zq
BoogerBottom,64757296,1,1012119702422872064,5,5.0,The newest platform in Deer Hunting is here!! Aimed at growing the sport weve partnered with the North American Whitetail Championship to provide all deer hunters with a chance to compete and have FUN!... https://www.facebook.com/officialbonecollector/videos/10157464748284409/ …
katiearm14,3312011027,1,1012089587525537792,5,5.0,Top 10 hottest sports a guy can play:10) You9) Can’t 8) Rank7) Sports6) Because5) They 4) Require3) Different 2) Skills1) Baseball
DianaKristinne,920580300,1,1012087963075973120,5,5.0,Its probably why we keep coming back to it despite everything. The live sport the breaking news the explanations and analysis of such events in real time. And of course the jokes and animal videos that make everything else a bit more bearable.
me_rush95,809628619488292865,1,1012087800227741696,5,5.0,Immensely talented 9 year World Kickboxing Champion Tajamul Islam J&KMore power to her! Shes Truly an inspiration to many more budding sport players!UN women anthem launch!#MujheHaqHai @SatyamNishtha @welingkarinst @unwomenindia @MirzaSania @neetimohan18 @ArkoPravo19pic.twitter.com/qqmoMzK6KP
KevinSchmiegel,489515291,1,1012086132580978688,5,5.0,More than 10K pairs @RRSports socks have gone into @OpGratitude Care Packages for our nations Heroes. I wore these socks training for the @USMC @Marine_Marathon last year. They rock and I know our #Servicemembers love them too! BTW I am also a proud Road Runner Sports VIP member https://twitter.com/OpGratitude/status/1012043463007789056 …
CordeiroRick,90379747,1,1012080822705381377,5,5.0,Brazilian World Cup soccer fans in a Toronto Sports bar were more happy about Germany being eliminated from the tournament than winning their game today... the Brazilians were still smarting from the 7-1 humiliating defeat by the Germans in the 2014 World Cup semi finals. :) pic.twitter.com/qggUbruR3D
NoMasChenkoo,940187589373562880,1,1012079323736571907,5,5.0,Rival fans that go at Liverpool fans for bigging up Keita by saying bet you never watched him when Leipzig played on BT sport about 10 times alone and also further proving they didnt watch him whatsoever hes special hes red deal with it!  pic.twitter.com/7tbZi4Sl7a
theautowriter,46175676,1,1012076126829666304,5,5.0,This week I am making out like a #limo driver. As you can see I’m behind the wheel of a 2018 #Lexus LS 500 F Sport AWD. #Luxury #ChathamCounty #NorthCarolinapic.twitter.com/o12OFGXZsw
Hawkins4PGC,854372908403224576,1,1007773859762843648,5,5.0,Having a great time at Wayne Curry Sports and Learning Complex meeting people coming out for the early #voting. We love this expression of civic duty. Come out and meet us. #GetOutTheVote #OnPurposepic.twitter.com/ZUZhiNTVZW
tfasoftball,1660932210,1,1007766870353735680,5,5.0,Congratulations to several of our Lady Royals for making Miracle Sports Class 4A All State Teams. Katie Bonnet 1st team OF @CramerAbigail 2nd team P @_emily_bonnett_ 2nd team IF @cmackedon34 Honorable Mention IF @TFA_Athletics
UpliftInglewood,820054805959741442,1,1007759162640658432,5,5.0,City officials are building homes for billionaires sports teams but not for our residents. Join us at Inglewood City Hall Tues 6.19 at 130p to hold City leaders accountable and prioritize the needs of our community over personal and special interests. https://buff.ly/2t6sTiC pic.twitter.com/Vcsor2Cbj5
Morinda,17074263,1,1007752491927126016,5,5.0,Why We Love Noni #83: Drinking Tahitian Noni Juice can help one recover from sports exertion more quickly.
BBOXDeMarini,1388189737,2,1004838850953383942,10,5.0,Another fantastic outing by uncommitted 2020 RHP Caleb Goddard @2d_sports @SouthernMissBSB Hub City Classic. @calebgg22 with a complete game shut-out. He only allowed  2 hits en route to a 1-0 win for @BattersBox Elite 16U. #reptheBox
KidSportAlberta,111098715,1,1007744682019966976,5,5.0,We are #GettingKidsIntoGear in Lethbridge tomorrow for the #RoadtotheGames. Join us for a BBQ by donation @saveonfoods Centre Village Mall from 8-6 - bring your gently used sports equipment to help kids in Alberta get off the sidelines and into the game!
tnswsports,471618944,1,1007741128991477761,5,5.0,Hello everyone. Today was my last day working as sports editor for The North Shore Weekend/DailyNorthShore.com. Its been awesome covering sports on the North Shore for the past six years. Thank you for following me on Twitter. God bless you.
AndrewJMullen,68412451,1,1007732331103256576,5,5.0,Penny Farthing World Hour Record attempt. Looks so cool. What is amazing tho bearing in mind sports science fitness bike technology today that it was really really tough to break a 130 yr old record. Well done @MrMarkBeaumont & teamhttps://twitter.com/nedboulting/status/1007602694842912768 …
Clink_Sports,357054072,1,1003419612061556736,5,5.0,Carlisles (@carlisle_sports) Lindsey Shughart Trinitys (@THSRocksSports) Annabelle ONeil Winifred Gunther receive U.S. Lacrosse 2018 Academic All-American honorshttp://cumberlink.com/sports/high-school/lacrosse/carlisles-lindsey-shughart-trinity-s-annabelle-o-neil-winifred-gunther/article_ac27da7c-018f-53fa-b5e6-c2f02a0cc63a.html …
