user@mention,user_id,No of tweets,tweet_id,retweet_count,local influence score,Tweet
KCSpeedway,3056425175,1,1012110142496804865,5,5.0,Wyffels hybrids 1000 to win sport mods on as scheduled track is good !
VoiceOfIslamUK,3650610317,1,1012107995348652032,5,5.0,#VOIdrivetime pollOf these sports which is your childs most favourite?
Paul5Robbo,347125356,1,1012100555542552576,5,5.0,Lovely evening at @DAOSPEDept Sports Awards always amazing going back there it brings back so many fantastic memories
SimCityBuildIt,2800506649,1,1012096723827605504,5,5.0,Its the summer of sports in SimCity! Celebrate with exclusive new buildings available for a limited time. pic.twitter.com/a9ptwSwDHY
fspielman,1337268391,1,1012095325883064321,5,5.0,Aldermen seek to legalize new sport - pigeon racing(Via Sun-Times) https://chicago.suntimes.com/news/aldermen-seek-to-legalize-new-sport-pigeon-racing/ …
DionDublinsDube,93663135,1,1012088537037115393,5,5.0,It’s the @BBCSport World Cup Highlights  Show tonight live from Red Square in Moscowwith @markchapman and the 140 lady (as I like to call her) @AlexScott @5liveSport @bbc5live #ONNOW!pic.twitter.com/WlbxKSnLRd
STARMedical_01,2813603862,1,1012088330945777664,5,5.0,We are excited to announce our new partnership with @GCAFCofficial for 18-19 season. @chloelees94 is Head Graduate Sports Therapist. We are looking forward to the new season! #STARMedicalWiltspic.twitter.com/gB2vTL6ke9
CopiusGroup,132161953,1,1012082165943799810,5,5.0,Out tonight with @BelfastGiants as part of our @SEUPB @lisburnccc Understanding Cultures Through Sport #peaceIV #crosscommunity #mentoringpic.twitter.com/pxFjlF6gZ5
SophiaHEwing,935009024403296256,1,1012080866909196289,5,5.0,if you’re in sports clubs an officer or anything else just remember what you tweet respresents that organization & our school
nballaccess,1463217606,1,1012078991669387266,5,5.0,Every player other American sports really make poverty money compared to the nba
Deadspin,13213122,1,1007765959464177670,5,5.0,You can’t bet on Rutgers to win the national title: The first day of sports gambling in New Jersey http://deadsp.in/ndm1cYU pic.twitter.com/xVjCx2nDDr
WaseemDaDream,4143523227,1,1007763492575895552,5,5.0,Yall remember when BMR kids thought band was a sport
arabnews,69172612,1,1007763450955694080,5,5.0,Fitness meets fashion as #Saudi designer launches first sports #abaya https://goo.gl/WJsfbC  #SaudiArabia #ArabNewspic.twitter.com/MoWpW9BR1K
FredParvaneh,18341475,1,1007757576505737216,5,5.0,“The games remind him of his late father who shared with his son an abiding love for the sport.” https://twitter.com/fredparvaneh/status/1007757173693091840 …
UCBSportDC,4068121702,1,1007756761422532610,5,5.0,Class @UCB_SPSTT HE Sport Awards Evening tonight. Thanks for all staff and students who attended and congratulations to all the winners. Special thanks to @CoreyHurley98 & @CoachJohnson71 for making it happen. Enjoy the rest of your evenings. All the best. DC and the Sport team.
iluv_sponqebob,4616877918,1,1007754437941710848,5,5.0,Throwing ass in basketball shorts and a sports bra #TPFP2K18
talia_eastwood,726537011444760576,1,1007745391398473728,5,5.0,Hunting is the most vile disgusting “sport” it should be illegal everywhere
TheCryptoMonk,576519811,1,1007729015426297857,5,5.0,Competing against the market requires many training sessions rigorous strategies and a healthy way of living. Thats not far from top-level sport.
pls_spartans,705933922518089728,1,1003416311077265408,5,5.0,Reminder about our FREE Sports Physicals sponsored by @AvitaSports at Pleasant HS on THIS TUESDAY. MS starts at 4 PM and 9-12 from 5-8 PM.pic.twitter.com/IyOJgzM2rV
NBCSCapitals,2319349099,1,1003410766958034944,5,5.0,RIGHT NOWWatch the replay of Washingtons Game 3 Stanley Cup Final win on NBC Sports Washington  pic.twitter.com/P1Ivu5ahr4
TheRealDisco,343549833,1,1003402464161218560,5,5.0,There is a reason guys that used to play the games discuss it on pregame sports shows... as opposed to the guy that won your fantasy league.
coachTRroarty,2740143635,1,1003402366207610880,5,5.0,Football Parent meeting June 5th  Tuesday evening at 630 in cafeteria 1. Players are asked to have a parent or guardian present. @Coloniafootball @SPORTS_CMS @avenelmiddle @AvenelHoops @ColoniaMiddle
lividinij81,2769952630,1,1003398924873490435,5,5.0,Wrestling is by far the hardest most demanding sport there is by far. Don’t tweet at me if you’ve never done or watched it either lol https://twitter.com/_tyrik12/status/1000495965139296260 …
nron10,15173077,1,1003392714417819648,5,5.0,Nothing to see here but a major Star Wars podcast saying its cool to send death threats to a child actor because sports fans do it. https://twitter.com/RebelForceRadio/status/1003326860896489474 …
whs_unified,837406964246269953,1,1003392633404878849,5,5.0,Spring sports awards tomorrow at 6:30 in the auditorium. Dress nice. See you tomorrow!
JasonBelzer,37556052,1,1003389863423594504,5,5.0,Big thanks to @KevinaBlue for helping put this together. An absolute must read for anyone currently working (or interested) in marketing and revenue generation in collegiate sports. https://twitter.com/AD_University/status/1003389325730566144 …
LucyTriesSports,1967926602,1,1003388474844590080,5,5.0,1 of my favourite sports stores is @Unitedsport1928 in #Edmonton #Alberta..More than 30 #sports under one roof AND they are big supporters of @KidSport  #YEG @KSEdmonton @kell_coachpic.twitter.com/KwIuQVgTh4
Champaign_Room,830190378,1,1003385879904374790,5,5.0,Absolute congrats to Purdue Baseball who had maybe the most surprising season of any Big Ten team in any sport this season. https://twitter.com/hammerandrails/status/1003383940625858561 …
MREC4U,1378422974,1,1003383197026193414,5,5.0,Schools OUT for SUMMER! Still looking for summer activities and sport camps for your child? Check out this newsletter with lots to do for all. Dont delay register today! http://ow.ly/Wz7h30kjA15
ADouglasPhotos,1453262671,1,1003381926265098240,5,5.0,#Kamloops may be the Tournament Capital of Canada but theres more here than sports. No matter what your interest youll find it here. #exploreBCpic.twitter.com/jfqmLt9SGx
presidentwagner,2904036094,1,1003379695088488453,5,5.0,Be sure to catch @NTVNEWS at 5:30pm... before you settle in for @cavs and @warriors ... followed by more @NTVNEWS after the game! @NTVAshiaAubrey @ReginaBirdWX and @NTVScott have your news weather and sports covered. #NBAFinals
Henry_Walker24,4580399486,1,1003378592468946945,5,5.0,Anyone wanna start a petition to make gaga ball a Olympic sport
Terry_NRT,72804734,1,1003377428293734406,5,5.0,Look!Staying alive and sane is an extreme sport ok!??
LHSBlueDevils,2155096720,1,1003376305423962119,5,5.0,Congratulations to Coach Anita Murphy who was inducted into Maine Sports Hall of Fame ... much deserved honor for her 40 years of coaching!
PowerGotGame,868346755519320064,1,1003374485377044480,5,5.0,I liked a @YouTube video http://youtu.be/81uEoke3q_g?a  EXPOSING SPORTS TNB FOR SCAMMING SAY GOODBYE  #CLEANTHECOMMUNITY
SportClipsTeam,553025218,1,1013565471663247361,5,5.0,Read about how Gordon Logan started Sport Clips and lead it to become one of Forbes Americas Best Franchises in 2018. https://buff.ly/2lL48FA pic.twitter.com/ogHsOtazga
Sbrad72,438665611,1,1013540056324366343,5,5.0,This is a great blog from Tom (@MidlandMencapUK no 9!) about what being part of a team means to him! Not winning or losing but friendship fun and enjoying a sport! #Flyerz #parahockey @AccessSport @FlyerzHockey @eurohockeyorg @TheHockeyPaper @EHMidlandshttps://twitter.com/midlandmencapuk/status/1013362847102001153 …
IrlEmbCroatia,2790155502,1,1013529210793746432,5,5.0,It was a very good day for #CRO sports. The national basketball team also moved onto the next qualification stage with a win. There are plenty of celebrations here!  https://twitter.com/CbfHks/status/1013476802667470849 …
adrianscustoms,914687732273659904,1,1013528064230223872,5,5.0,This #WorldCup is full of surprises and will keep you entertained till the last minute. Soccer hands down the Best sport in the world. Bringing people and families together
ssprospects,3253098384,1,1013525976419045376,5,5.0,Congratulations to 15u Black on their championship victory in the Diamond Sports All American Classic in STL this weekend! pic.twitter.com/DzsbEtijbs
sickolia_,178007542,1,1013525809926168576,5,5.0,Hamilton shitshow Spain back home Croatia throughToday has been a good day for sports.
PenrithPanthers,30840927,1,1004874193530335232,5,5.0,COMPETITION TIME Win a signed 2018 Panthers jersey thanks to @Classic_Sports  http://bit.ly/SignedJersey18 #pantherpride pic.twitter.com/GyB201X5LB
maggie_buettner,954552539432841216,1,1004874070482186241,5,5.0,Girl’s sports are actually fun to watch. You can’t say you have school spirit and then only go watch the boys https://twitter.com/maxpreps/status/1002618864520196096 …
MARCAinENGLISH,579889059,1,1004870640577466368,5,5.0,The @Forbes rich list is in...For the 50 best paid sports stars in the world. Where do @Cristiano and Messi rank? https://buff.ly/2M0EuIB pic.twitter.com/qqs9PL7K7R
BGISDgaryfields,3254730017,1,1004866125367259136,5,5.0,Great reminder to young athletes that success in high school sports is not determined or defined by anything that happens before high school. Good luck tomorrow @WillGarske #excellenceisworththeefforthttps://twitter.com/bgdailynews/status/1004862088819499010 …
WB_on_TV,867733746459521024,1,1004860588902830080,5,5.0,WBONTVs Sports Director Michael Watkins Talks To Some MCHS Baseball Players - https://wbontv.com/2018/06/07/wbontvs-sports-director-michael-watkins-talks-to-some-mchs-baseball-players/ …pic.twitter.com/91isgMOro6
MsVivicaFox,191504048,1,1004853178376978432,5,5.0,OMG!! Gurl if I wasnt an actress I would definitely be a sports commentator!! LOVES IT!! GO WARRIORS!!  https://twitter.com/Marlatalks/status/1004755398627229698 …
Anna_Kessel,707780618,1,1004853132927684609,5,5.0,Ah wow!! Huge congratulations @martine_wright so happy to see a powerful story about womens sport winning such a prominent category! Great work to you and @SueMott1 https://twitter.com/sportbookawards/status/1004845267244535808 …
BWMcGair03,364614876,1,1004852595947704320,5,5.0,Getting set to jump on 98.5 The Sports Hub to talk about the guy whos making his MLB debut for the #RedSox tonight. From earlier today:https://twitter.com/BWMcGair03/status/1004710143047688192 …
kymstyle7,165167429,1,1004851269276782592,5,5.0,Great day in school with @IrelandLacrosse thanks to Len for introducing the fab sport to all in @HansfieldETNS Great day had by all!!pic.twitter.com/HXxbhuuut7
TheMIAA,57652732,1,1004847361745674240,5,5.0,AWARD ALERT! The MIAA has announced the Academic Awards for the Spring Sports! http://bit.ly/2M1FaO5  #BringYourAGamepic.twitter.com/pslklFJckR
ALL_EN_SPORTS,788879304423714816,1,1004843557226569728,5,5.0,Summer training starts Monday! Open to all sports and ages! For more information contact Justin at (281) 772-7895 or justin@allensportsperformance.com pic.twitter.com/iIicm5nY1J
PAHOWHO_BAH_TCI,2851470723,1,1004842938801647617,5,5.0,Popular ways to be physically active are through dance sports and running. How do you keep active? pic.twitter.com/eOmW98yJWo
stamfordcricket,452845240,1,1004841838359076867,5,5.0,Super sevens draw will take place this Saturday evening (9th June) #stamfordsupersevens @sport_local @thegrainy @Deepingcc @BarnackClub @MoultonHarroxCC @UffordParkCC @UTCC_ @Uff_Cricket @KettonCC1905#over40s
philplaymakers,730957698544631808,1,1004840758455820288,5,5.0,THREAD: A must read on how athletes give of their time money energy and resources. Athletes need to use their platform and do more than just stick to sports #SportsDoingGoodhttps://twitter.com/NFLPA/status/1004818484675653634 …
FlyingEagleBets,925434675086143489,1,1004839248414085126,5,5.0,RT FOR TONIGHTS MLB MAX PLAYS!! #1 HANDICAPPER ALL SPORTS 4-0 SWEEP TONIGHT! #FREEPICKSpic.twitter.com/Kg2nLZKzkW
ForzaJuve2017,799617898847281153,1,1004837895969140737,5,5.0,Joao Cancelo would prefer to join Juventus. [Premium Sport] pic.twitter.com/9RG7XDrGG3
mwoodwardCCT,715233948998176769,1,1004836619428524033,5,5.0,.@jalenstanton6 the @carrollvarsity Boys Outdoor Track Athlete of the Year is our last of eight spring sports photo shoots! #CVTrackpic.twitter.com/U3fVjhE4wp
RBJRON,1601937732,1,1004834081677275137,5,5.0,Hey @SenatorFifield Senator if you give me $30 million I promise to talk and tweet about womens sport and even spend most of the money here and not send it overseas
chappaqua_csd,930541923403788291,1,1004832369025511424,5,5.0,The Horace Greeley High School Strongman Competition is this Saturday June 9th at 3pm. @greeleyfootball @GreeleyStrength @GreeleySports @Quaker_Sports @ExaminerMedia @ChapKiscoPatch @ChappaquaDV @lohudsports @News12WC @FiOS1NewsLHVpic.twitter.com/w6PczAV7ZQ
NickCoit,39071061,6,1003770002103775238,29,4.833333333333333,A LOT of great games to choose from this week! Here are the nominees for @ABC6 Sports Play of the Week. Voting is now OPEN: http://www.abc6.com/story/38345649/abc6-sports-play-of-the-week-nominees-may-28-june-3 …pic.twitter.com/8cuE35Vki6
Nedsfeed,957097344998215680,3,1007734339541577730,14,4.666666666666667,ill provide my own sports knowledge chief run along off the feed
StreetwearFiend,877918273920262144,3,1007772243731144705,14,4.666666666666667,Stussy Sport Nylon Short in Orange is now available to purchase with Free Shipping! BUY HERE: http://bit.ly/2MvQrqb
AllenVaughanDMR,166318986,6,1010622170983227392,28,4.666666666666667,Stage looks beautiful! Soon @Hassel_Chris @MatthewBain_  @Dargan_Southard @JohnNaughton and @codygoodwin will be sharing the stage with Iowa’s best HS athletes for the @DMRegister Sports Awards. #AllIowapic.twitter.com/Srs8afwBuC
WildfireDeal,938888373434974210,10,1007736542708760577,46,4.6,Plantronics BackBeat FIT 500 On-Ear Sport Headphones Wirele  ONLY $79.24   Save 21% today! Click here: https://amzn.to/2LTtOKV @FlyRts@GFXCoach@DNRRTs@Demented_RTs@Mighty_RTs@LaZy_RTs@BlazedCodes@Turbo_RTs@TTurtles_RTs@GamerGrowthHQpic.twitter.com/nLynXuSwta
ADarkLovelyRose,57664141,2,1010646922770690048,9,4.5,It’s crazy how I can’t find s female to do a sports show with. Been seriously looking for over a week and NOTHING. Y’all hoes basic
TheNerveAfrica,863418446,2,1005568422221111296,9,4.5,@WiebeB_Africa: How the coloniser’s tool became Nigeria’s unifying sport https://thenerveafrica.com/19386/football-history-nigeria-wiebe-boer/ … via @TheNerveAfrica
VU_All_Access,2814208911,2,1008822954136875015,9,4.5,God bless Johnny Norwood. The single most clutch play in Vandy Sports history. https://twitter.com/marlinmaniac/status/1008757278294577154 …
FlaHSFootball,110065495,2,1004479023303610368,9,4.5,Congratulations to host school @sports_CHSLC for winning the @FHS7v7A Northwest Regional Qualifier today! #flhsfb @FACACoachpic.twitter.com/q5zcVM2J0D
michaelflorek,186658543,2,1006641861363163136,9,4.5,Fox Sports Southwest to broadcast bigger better Texas Football Days this year http://p.d-news.co/rrmx
Ethan_Booker,19955411,2,1003779381809111040,9,4.5,Trump will continue being owned by jocks until he bans sports altogether.
SInow,28370738,2,1004853022302916608,9,4.5,Bryan Colangelo is the latest sports figure to be fired under some outlandish circumstances but he isn’t the first https://on.si.com/2JjUCYc
JNegron_13,164872976,2,1009919036669513730,9,4.5,Gonna be a busy night for the state champions. Team pictures and autographs at the high school followed by tonight’s parade @MVI_sports @RamsRinggold @RinggoldRamspic.twitter.com/j4hFffrDDT
playbytherules,289824229,2,1003402089488269312,9,4.5,Parents can help create a positive sporting environment and reduce sport rage by being good role models.  https://www.playbytherules.net.au/conduct-and-behaviour/tips-for-parents …
TikiAndTierney,1053599412,2,1012076228759650304,9,4.5,Looking forward to having @WT_History at 5:20 pm ET!Great new exhibit at @911TribMuseum Comeback Season: Sports After 9/11 https://twitter.com/carolyn_twersky/status/1012075393313067008 …
Handsome_Jake_,372576948,2,1013525465766776837,9,4.5,no sport could possibly exceed 120 minutes once every few days it’s far too difficult pic.twitter.com/XUZnardnRt
TSL_Baseball,739311889533050884,2,1007730483709521920,9,4.5,Gowers Sports #34 Dylan Kohrman 2021. Topping out at 73 with great athleticism. pic.twitter.com/2dzBluhlo4
JonSolomonAspen,36697854,3,1009564246538162182,13,4.333333333333333,.@TomFarrey: Reflect on what sports has meant to you and ask yourself: How can I provide that experience to every kid in my community? #ProjectPlayhttps://twitter.com/aspeninstsports/status/1009563710434750464 …
RichEisenShow,311633735,3,1013551455767150592,13,4.333333333333333,Now that legal sports gambling is spreading across the country @TomArnold has a proposition for you!pic.twitter.com/Q7tY4W8gqp
winathockey,3984090928,9,1007744777637462016,39,4.333333333333333,Conquer your weaknesses. #IceHockey #IceHockeyPlayer #Sports pic.twitter.com/KxAUzHVQle
Tennessean,16639736,3,1003418558121107456,13,4.333333333333333,The Tennessean Sports Awards presented by Farm Bureau Health Plans has started. Watch our red carpet show now. http://ow.ly/s3T630kjD8p
sports_handle,867860344869232640,8,1003411703160287237,34,4.25,Post-PASPA non-Nevada legal sports betting begins in Delaware on Tuesday at their three casinos/racetracks. Full details here. https://sportshandle.com/delaware-sports-betting-june-paspa-governor-carney/ …pic.twitter.com/9PJGzFRGaz
zpharris35,1548607399,1,1002693615754334210,4,4.0,When ya potna buys a brand new v6 stock sport car https://twitter.com/007era_trigga/status/1002392362860056577 …
ERSportsMed,954416345298300928,1,1002688521914601472,4,4.0,Here are a few Athletic Training Room models created by some of our awesome sports med student for their final. pic.twitter.com/kYKual7XGg – at El Rancho High School
ps_nation_,749298682789564417,3,1004835305701232640,12,4.0,@NLB_Rays Scout close out @PerfectGameUSA 17U East Cobb Invitational with 11-2 win. Details at http://prepsportsnation.net  #baseball #sports #prepsportsnationpic.twitter.com/0dW2SYHWBH
AdamCookCTV,330525769,1,1002685214974513152,4,4.0,Hes a star athlete with @titansathletics chasing a 3rd provincial title in a different sport. And he can jump over the likes of @doniveson & Michael Jordan. Story @ 6 tonight on @ctvedmontonpic.twitter.com/ivhX4Z2MPI
News12NJ,18917882,1,1002682922275614724,4,4.0,Delaware to allow sports gambling as NJ officials stall http://newjersey.news12.com/story/38329444/delaware-to-allow-sports-gambling-as-nj-officials-stall#.WxHMymWqShk.twitter …pic.twitter.com/JRcuU5sfiZ
StLucieEDC,849282652901396480,1,1002681595353067521,4,4.0,#Pursuit Boats announces brand new addition coming this summer...ALL-NEW S 288 SPORT. Learn more about the new Sport model by visiting http://ht.ly/GGEA30kibvh .pic.twitter.com/WC2MC9vqc4
JamaalStreet,372006839,2,1010654946084024321,8,4.0,San Pedro Prep Sports Top Ten Plays Of 2017-2018 feat. @PedroSoftball @POLAGirlsSoccer @MSHSHoops @SPPirateFB @POLAHS_Softball @brianavigil12 @sean_sd6 @josephoctave @Rochita_07 @SanPedroGirlsVB @CIFLACS @SoCalSidelines https://youtu.be/dvwIA0O4GN8  via @YouTube
arruiz_,1217152152,1,1002669356583653383,4,4.0,Track is an unappreciated sport. I’m tired of people thinking it’s not important.
SeeTorontoNow,40918282,1,1002669127679561731,4,4.0,Headline acts major arts festivals and big league sports — everything worth doing this summer: http://bit.ly/2s1UUZ9  #SeeTorontoNowpic.twitter.com/Vo6h0lSNhk
_KSA9_,4093669883,1,1008496910661976064,4,4.0,Paying money to buy the right to broadcast does not mean that you have the right to send your devil political messages through sport.#SportWithoutPolitics#عريضه_رياضه_بلا_سياسه
NBCSAuthentic,17790911,13,1013565247666319361,52,4.0,FINAL: @Indians 15 @Athletics 3 -- Watch Postgame Live now on NBC Sports California and streaming on the NBC Sports App: https://www.nbcsports.com/bayarea/athletics/six-game-winning-streak-ends-indians-make-coliseum-history …pic.twitter.com/5HJ6QeACX2
TheTributeAct,1131286687,1,1008494798687428608,4,4.0,England are the Sevco FC of international football.The period when no games are being played to ruin the buzz is the only time that they can enjoy themselves.
HowTheProsDo,43815043,1,1008493589708537856,4,4.0,Hilarious @DraftKings wants to be a leader in sports betting when they can’t pay out DFS immediately
caotk,25562750,1,1008486433521328129,4,4.0,SPORTS CRY!!!! #HelloWinColumn #YeahILikeTexas #NeverEverQuit #TexasRangers
munro_bronagh,759491319299502080,1,1008482751778115584,4,4.0,This is one crazy sport. My stomach lurched as he began to fall. https://twitter.com/youmuppet_/status/1007995581900447744 …
MonSportsNet,361911482,5,1004839080541081600,20,4.0,Gotta gotta hit them angles See them all including this  from @De11eDonne exclusively on the Monumental Sports Network app! pic.twitter.com/s3ZYqilcU3
mrcoachhoerner,1694597659,1,1008480799711203330,4,4.0,Thanks for being a great sport on the phone and supporting local baseball. The fans of both epworth and zwingle baseball appreciate your coverage #semiprobaseballhttps://twitter.com/THsportsfeed/status/1008475576469000197 …
RusSmith0907,410989279,1,1008478430273396737,4,4.0,Saw these and needed to share this week coaching challenges @wlv_sport @sdyfl @BirminghamFA @JamesGregs11 @StreetGames @BensonCommunity @SmethwickWMP @centrespotorg #FabIdeapic.twitter.com/CYmygRvAVi
ipswichstar24,25309633,2,1008816623611011073,8,4.0,Ed Sheeran sports Ipswich Town shirt for Wembley gighttp://www.eadt.co.uk/news/ed-sheeran-sports-ipswich-town-shirt-at-wembley-gig-1-5565151 …
ErnestJackson7_,859425821462716416,1,1008469306642870272,4,4.0,Happy Father’s Day to all COACHES that have taught me so much more other than football or any sport and to all Father figures to their children.
mystarsscopes,3120115037,1,1008466826479788033,4,4.0,Now is a great time to take up a new hobby or sport. Not only will it be fun but it will open up channels in your subconscious mind helping you get into the zone. #astrologypic.twitter.com/aWLueelfC6
mayurvin,100227548,1,1008466301784854529,4,4.0,Forget blue! Now Indian Railways MailExpress trains to sport new look https://www.financialexpress.com/infrastructure/railways/forget-blue-now-indian-railways-mail-express-trains-to-sport-new-look-what-they-will-look-like/1209697/#.WybWZ0QRf64.twitter …@PiyushGoyal @PiyushGoyalOffc
visitmusiccity,17447988,1,1008465563524345856,4,4.0,Music City makes records in the studio and on the field. Check out sports and recreation in Nashville: http://www.visitmusiccity.com/visitors/thingstodo/sportsandrecreation …pic.twitter.com/FoFy5SaqsC
MattLaConti_84,729732288,1,1007049979112968203,4,4.0,Nothing compares to high school sports proud to forever be an Old Bridge Knight
ShoreSwim,2255755808,1,1007048068724940800,4,4.0,Congrats to Max Walther APP Sports Awards Swimmer of the Year!!
alyssatruu,2737469039,1,1007045904040222720,4,4.0,This is from fall but #HappyWorldSoftballDay ! This sport has shaped me into the person I am today. It has also brought me many great memories and opportunities. I can’t wait to continue playing the game I love in college  pic.twitter.com/fVbw9sQcva
YNickBrownY,27586316,1,1007042312998916097,4,4.0,Cool story about my brothers transition from the professional sports industry at 29yrs old to corporate America. cc @khemaridh @SergioBrown38 . Looking forward to all the athletes that will be at @glappitnova . https://rad.family/sergio-brown/ pic.twitter.com/eOd6mTnDyf
NickWaltersTV,422853519,1,1007036501908164608,4,4.0,Happy #NationalSoftballDay!Doubt the power this sport can have?This story will make you think twice.On @FOXSportsSW this summer.: https://twitter.com/NickWaltersTV/status/1005910521089060864 …: @ForneySoftball @FHSJackrabbitspic.twitter.com/1qUbRKpVc1
Rick24Barry,3071030296,1,1007028051333414912,4,4.0,Warriors celebration is over. Time for @thebig3 to start on Fox Sports1 or Fox Sports Friday night in Houston. Going to be very competitive this season. Hope to see you at a game@HOOPmag @hoopshype @Hoophall
Enbridge,84181532,1,1007025575423299584,4,4.0,Safety is a team sport - nowhere is this mindset more evident than in #Cushing #Oklahoma: http://enb.fyi/Qb9930ku8Wv pic.twitter.com/jQve6QAhUC
MrDanielsBMIT,2465481716,1,1007023233567264769,4,4.0,A hidden gem from my parents house! Who would have thought Id turn out to be such a big sports fan! pic.twitter.com/xosiVs432l
rosstjenkins,63828340,1,1007019779666927617,4,4.0,LISTEN Sky Sports Toe2Toe Podcast with @WorldBoxingOrg Champion @IsaacDogboe @Spencer_Fearon and I! Available on iTunes or here http://skysports.tv/Ft5SNZ  #boxing #sport #podcast #PodcastsIWouldListenTopic.twitter.com/nGqOAefjTb
CoachJSinclair,866379718916005888,1,1007017176967020549,4,4.0,Happy #WorldSoftballDay! So grateful to the sport and institute that shaped me into the coach I am today. Thank you for everything @GaTechSoftball!pic.twitter.com/9rx3NB0lcx
VarsityAces,44135317,1,1007014942631976966,4,4.0,Mike Piazza will be our special guest at Thursdays North Jersey Sports Awards show! https://njersy.co/2LtfWI0   via @northjersey @StevePopper #NJSportsAwards @MattEhalt @pcaldera
pollsport2,903744481228451841,1,1005588675693105152,4,4.0,Outside the 4 major sports what’s your favorite sport? #soccer #golf #tennis #NASCAR #Racing
KFoleyFL,490013684,1,1005586361129275396,4,4.0,oh wow a horse ran a lap very fast let’s all pretend to care about this “sport”
buzzbaker,36747734,1,1005586122527969283,4,4.0,That was one of those INCREDIBLE sports moments! And to think he comes back to Churchill Downs for the @BreedersCup ! Happy for the folks @WinStarFarm & @starlightracing !
HorseToWatch,494739765,1,1005585345231179777,4,4.0,When I first got into this sport I was told by many that I might never get the chance to witness a Triple Crown and now we’ve had 2 in 4 years. Justify did it!!!
knoxrob1,218636612,1,1005584174852517888,4,4.0,In the last 3 days we saw a Stanley Cup winner NBA champions & a Triple Crown. How blessed are we as sports fans. Sports always wins.
laurenjbara,337473043,1,1005582265827676165,4,4.0,Back together! Same broadcast crew different sport! Catch ⁦@nealruhl⁩ ⁦@DerySpeaks⁩ and myself on the ⁦@uspbl⁩ call tonight at 7pm on ESPN3. See ya there!pic.twitter.com/PMhySciSIM
UofEFutsal,701371837968683008,1,1005576242249326594,4,4.0,Hopefully the interest turns into content to further develop the sport. Perhaps covering the Home Nations to hit all of the UK audiences? https://twitter.com/Futsal_Focus/status/1005505530578853888 …
Cooper757,294279428,1,1005571426722738176,4,4.0,Amazing interview on Talk Sport this evening with Kieron Dyer. Speaking out is the hardest thing to do but the first step to starting to heal.
calliremillard,365506078,1,1005571367448784896,4,4.0,Fun things to do in MA: -visit the cape-get shot-have a baby before you can legally drink-get arrested at a sports game-freeze your ass off October-May-burn in what is a real life hell May-October-jump off the Zakim-crash your car on the expressway-develop alcoholism https://twitter.com/ily_pineapple/status/1005249023580758018 …
Cob_Pen,1265800766,1,1005570805315579906,4,4.0,Thank god this was free on BT Sport its dear enough without watching this shit.
LRTsports,2896793564,4,1003413386741403650,16,4.0,#Northwestern #BASKETBALL player! Lets see what her week was like! #college #wildcats #B1GCats @NorthwesternU @NU_Sports @nuwbballpic.twitter.com/cJSeNbtVKX
ThePlacerHerald,56834815,2,1008833032915169280,8,4.0,Whitney High School fills the spring all-league rosters. #sports http://ht.ly/Kg2m30kwvJ9 pic.twitter.com/XcZEwE0vXn
AuburnFTBL,972313394735910912,1,1005562950155948034,4,4.0,Congratulations to all of our men’s and women’s spring sports on all they accomplished this spring season!  #EagleNation
JustinNarvik11,3008848911,1,1005560116710723586,4,4.0,Great tournament Sloane!!!! America is proud of your and the character you showed up n your loss. A great champion of the sport!!!
SimoneEli_TV,1446503713,1,1005557318921093121,4,4.0,Huge congrats to the @CBS42Sports Team on our Alabama @AP Award for Best Sports Program! So honored to be a part of this team with some awesome guys!  @ChrisBreece @Chris_Renkel @JHenryRogers @Nic_Gulas @CBS_42pic.twitter.com/VnZ9nQq1k0
L1Z_eveRLY,2597059471,1,1005956802461290496,4,4.0,An extreme sport- driving through Aldis parking lot on a Sunday afternoon
esportshealth,58593318,2,1007744854271643648,8,4.0,People who play sports or work with their hands may also be at risk because they engage in repetitive activities. #SchoolHealthhttp://ow.ly/RqOX30khpQ8
Robert_LWOS,2216526275,1,1005924010276851713,4,4.0,Are you an aspiring #sports writer?@lastwordonsport is looking for writers to help cover all depts.DM for details!https://twitter.com/lastwordonsport/status/918517187438026752 …
Lafarer_,1111501916,1,1005923276068044800,4,4.0,Name an extreme sport :Waiting for fajr after you’ve had sahur
YorkSoccer2017,844536115084349441,1,1005918204034781184,4,4.0,REMINDER:SPRING SPORTS AWARDS tomorrow night (Monday June 11) at 5:00 PM.  This is to recognize all spring sports both Varsity and JV!
MarchGlas,111115030,1,1005916785303056386,4,4.0,Can we confirm that there would be no problem for Wales to have its own cricket team? @WelshCricket That an application can be submitted and all things being correct accepted?@wgmin_culture @sport_wales @GlamCricket @JonathanPlaid @neiljmcevoy
RodneyOgle,589453033,1,1005915463526871040,4,4.0,As a sports official he was always one of the best to work with. Gonna miss seeing him hustling 24/7. https://twitter.com/sportskt/status/1005743981425319936 …
Stephan54045228,2278513796,1,1005911361774342144,4,4.0,CONGRATULATIONS @MontanaFouts  on being named KY MISS SOFTBALL! You have made this state region and ECHS very proud . Well deserved! @ECRaiders @softball_echs @16th_Sports @AlabamaSB @usatodayhsspic.twitter.com/h4hlvh81Z7
KryozGaming,230597627,1,1005910942704529408,4,4.0,Think about this thoughjust for 1 secondyou remember twisted metal? now imagine that with sports cars
nbbfonline,889537282591649792,1,1005909594718310400,4,4.0,The team will start its campaign against on the 29th at the Indoor Sports Hall of the National Stadium Lagos.
