Screen Name	,user_id		,tweet_id		,retweet_count	,Global Influence Score,Tweet
ab5cd3f533d140e,3386367719,992103051510067201,1372,1372.0,RT @NYTSports: EXCLUSIVE: Redskins cheerleaders say they were required to go to a Costa Rica nightclub with male sponsors who earlier watc…
MarcPendleton,360927341,992164358414315526,7,1.1666666666666667,Trotwood-Madison standout signs to play basketball.
guynesher123,804184616,992104076350509056,43,43.0,RT @BarstoolQU: RT for a chance to win this LIMITED EDITION flag! They are almost sold out on the Barstool Sports store so this could be y…
raejuan56,351991912,992024771528359937,404,404.0,RT @ShaunKing: It's absolutely outrageous that Eric Reid is not yet on an @NFL roster. 
graciasDANAda,494550132,992140155409518593,202,202.0,RT @UCBarstool: RT for a chance to win this LIMITED EDITION Barstool Cincinnati flag! They are almost sold out on the Barstool Sports store…
baltybeastmode,779020443038601216,992015564070531073,96,96.0,RT @nrarmour: There are some awful people who own NFL teams. And then there is Dan Snyder. https://t.co/LkzWspehaj
kylep14,283107471,992152660244680704,53,53.0,RT @nate_oats: Stoked for @UBFootball next season.  Huge upside with this team. The Buffalo sports community will love watching some high-l…
kerri_arbuckle,2349409928,992072081180422144,797,797.0,RT @WVUBarstool: RT for a chance to win this LIMITED EDITION flag! They are almost sold out on the Barstool Sports store so this could be…
The_Shrekster,376253901,992175162413015040,253,253.0,RT @OnionSports: White Sox Promotion Puts First 9 Fans At Ballpark In Starting Lineup https://t.co/NvbsaE9qZt https://t.co/AmBnHku7aE
DrG031,247129904,992008666122366976,951,951.0,RT @KamalaHarris: Civil rights hero Patsy Mink was the first Asian American woman elected to Congress. In 1972 she co-authored legislation…
iseeyouGFRIEND,860504877847515137,992058957719134208,91,91.0,RT @GFSquadproject: [INFO] 180503 - MCountdown GFRIEND is trending #5 in Naver News for Entertainment / Sports section as of May 5 17:30…
Grandma8TXID,469918487,992128451057401858,614,614.0,RT @BreitbartNews: We should be able to express how we feel about issues without everybody getting so easily offended. https://t.co/JUpa0…
bryanshrk23,2566565833,992156973184397312,61,61.0,RT @Casablancas_J: (warning sports talk/4 jocks)
OrangeThunderrr,876238375874953216,992025685588938752,1525,1525.0,RT @jemelehill: A NFL team is accused of shamelessly dangling women in front of their business partners like bait? Stunning since yanno t…
JP6551,344470333,992168243497504769,147,147.0,RT @PostSports: This is not merely a dysfunctional organization burdened by some mystical inability to get right. This is a dysfunctional…
BobOrsonGaming,700868117988114434,992152418061377538,896,896.0,RT @TheOnion: White Sox Promotion Puts First 9 Fans At Ballpark In Starting Lineup https://t.co/tCaeELTih6 https://t.co/5Fb2f8fgeA
Yankee_Vol,993049788,991995473702645766,681,681.0,RT @BarstoolTenn: RT for a chance to win this LIMITED EDITION flag! They are almost sold out on the Barstool Sports store so this could be…
Nunoglister,2648748786,992074911471624192,35,35.0,RT @xsnation: The all-new XS Muscle Multiplier Amino Acid Supplement launches in one week!
RySooSerious,141208364,992019282409254913,798,798.0,RT @WVUBarstool: RT for a chance to win this LIMITED EDITION flag! They are almost sold out on the Barstool Sports store so this could be…
timkempe,26288987,992128873981726720,896,896.0,RT @TheOnion: White Sox Promotion Puts First 9 Fans At Ballpark In Starting Lineup https://t.co/tCaeELTih6 https://t.co/5Fb2f8fgeA
ViejoCastilloOK,855785252744306688,992075931408887814,39,39.0,RT @Nissan: #OnThisDay the #DatsunFairLady #1500 won the first ever Japan GP Race which was the official start of Japan's modern motor sp…
TGIFridayFoster,729996235,991994608610631680,405,405.0,RT @ShaunKing: It's absolutely outrageous that Eric Reid is not yet on an @NFL roster. 
Gazzasan,775059140154626048,992168553100046336,35,35.0,RT @SandraSturm81: LADY IN BLACK #blackhair #beauty #lunch #live #lifestyle #fashion #PremiosMTVMiaw #home #Amazon #RELAX #FakeLoveIsComing…
iamfuriousmoose,2434438662,992081697377308672,362,362.0,RT @MThulbourne: Please pass on to all hockey fans. @BBCSport @TeamGBicehockey for sports team of the year. No funding yet they have made i…
nicolesileo_,98006520,992183478837022726,1361,1361.0,RT @NYTSports: EXCLUSIVE: Redskins cheerleaders say they were required to go to a Costa Rica nightclub with male sponsors who earlier watc…
TheaGagateCDO,855641930343915520,992029749877784576,58,58.0,RT @_DLSUWVT: Dumating si Dawn masipag lang. Ito naman si Kianna athletic kasi e. Si Joy tangkad lang... https://t.co/dq3sJKrLow
ElThompson03,869055726,992105712103952386,55,55.0,RT @mommieswithcent: Sports nutrition dietary supplements can be beneficial but be careful &amp; read the labels! If they sound too good to be…
MikeCollins65,9894692,992084792979152896,411,411.0,RT @Eagles: Members of the #Eagles recently took a trip to Haiti to help build a new sports complex. 
MSGSufiSoul,785174867717029888,992054594560765952,161,161.0,RT @Ekta77Insan: #ChampionsCoach
Watson_Jacobb,2765834608,992078380785983488,678,678.0,RT @BarstoolTenn: RT for a chance to win this LIMITED EDITION flag! They are almost sold out on the Barstool Sports store so this could be…
tony_k508,1352779448,992021883817259008,42,42.0,RT @BritishArmy: Watch the Army v Navy Rugby game on Sky Sports this Saturday. https://t.co/sz4zfOxdHo
AroraShilpa6,2861987648,992051159820046337,102,102.0,RT @AakankshaInsan: A physically fit person is capable to achieve more in academics however being a sports person too Dr.@Gurmeetramrahim…
PSGeSportsLeo,1375535940,992135360607072256,150,150.0,RT @ActuFoot_: Grand professionnalisme de beIN Sports et du duo @Omar_daFonseca - @julienbrunbein qui commente la rencontre en plateau sa…
MianwaliTeamIK,911532337074200576,992054328864268289,12,1.3333333333333333,#RealPashtunHeroes In sports Pakistan has Younis Khan and Afridi who are the pride of Pakistan. We don't need Mala… https://t.co/LY4IxjfmvT
donthestreet,4916454239,992127185073922050,984,984.0,RT @JulietMacur: Redskins Cheerleaders describe an overseas trip where they felt pimped out by their team. It's not the only time the Red…
tu7z5HA1yzL0duC,981516567014883328,992102365267484672,57,57.0,RT @peaceandsport: 3rd Bamako International Sports Forum took place in the presence of @HarnoisMarlene
Spinswebs,4350977779,992131949773967361,984,984.0,RT @JulietMacur: Redskins Cheerleaders describe an overseas trip where they felt pimped out by their team. It's not the only time the Red…
IntensidadV,783758855117410304,992147949357486080,501,501.0,RT @Unbox_Junkie: New Video - GOOD Sports True Wireless Earbuds + GIVEAWAY
VernDiesal,251336934,992106895837085696,1134,1134.0,RT @nytimes: Topless photo shoots in front of male sponsors and an uneasy night out: Redskins cheerleaders describe an overseas trip that c…
SpitefulSanity,791807933046722560,992144698675482630,91,91.0,RT @NikkiCrossWWE: Crawl walk run jump play play play! You can be the weirdo in the corner and the crazy whirlwind in the middle of the…
NaomiFlynn14,705969395,992189199594864640,137,137.0,RT @NatbyNature: Growing up my mom encouraged my sisters and I to participate in as many different sports as we could! I love being able t…
afroxmericana,2590930973,992128716062056454,1391,1391.0,RT @SorayaMcDonald: The Washington Slurs took their cheer squad to Costa Rica for a topless/nude photoshoot confiscated their passports so…
081Ssm,2780990486,992124165464428546,18,0.34615384615384615,LIVE7
ambohkr,2250038397,992149599094788096,419,419.0,RT @IL0VEthe80s: Retweet if you had one of these sports bags for school... https://t.co/hmKzc6FQfl
coach_blaine,1005563275,992187084575297536,123,123.0,RT @PennStateMBB: Committee approves 4-year contract extension for Coach Patrick Chambers. Philly-area native led Nittany Lions to NIT Cham…
govtdude,291738224,992024318367404033,103,103.0,RT @adamgoldmanNYT: Redskins Cheerleaders Describe a Trip to Costa Rica That Crossed a Line   via @NYTimes https://t.co/8I2MbHzsMZ
ahobk_am,839487457,992118910102142978,18,0.6923076923076923,alaaaea
colban2000,720788126453600256,992059511555985408,72,72.0,RT @CBCOlympics: Para hockey Olympian wants to help Humboldt survivor find his way back to hockey https://t.co/hAqVMhzBPy https://t.co/wD8b…
AndreaMcCarren,243470492,992001059974451202,5,1.25,Andrea bonded w sports legend &amp; fellow strict #vegetarian Tony La Russa. Told her: When you rescue #animals you c… https://t.co/vTUnelkrMo
mjpalk21,3219587221,992110093247418368,699,699.0,RT @BarstoolIrish: RT for a chance to win this LIMITED EDITION flag! They are almost sold out on the Barstool Sports store so this could b…
jayadu,58269670,992049359494766592,718,718.0,RT @ElliotHackney: Sky Sports loses La Liga rights from next season: https://t.co/ZIIwpC62tD
tamarabaran,115929461,992157305159348224,1288,1288.0,RT @danielle_ivory: On a Redskins photo shoot some cheerleaders were required to be topless and others wore nothing but body paint. 
sharma_meenu13,3398600038,992041036187828225,10,1.25,@Gurmeetramrahim #ChampionsCoach He himself is a champion and also made many champions in sports by his precious guidance and coaching
etowlin4,2604223567,992091591648002048,501,501.0,RT @nytimes: Several women decided to leave the team the following season. What happened overseas they said made them feel worthless and…
OGDarknight,827572304,992150803988271106,481,481.0,RT @TheNickGeller: Men want sons so they can scream at referees in little league sports. Your ideology is flawed. This whole feminist bulls…
jik00kjar,883165417748832256,992159059338969088,247,247.0,RT @agirlinthepark: She mentioned how she misses Korea and that listening to @BTS_twt songs gives her comfort and strength 
aliiina21,215143644,992145859373621248,107,107.0,RT @ChrisNowinski1: BREAKING: Former #NHL player Jeff Parker had severe #CTE when he died at age 53. The Tragic Diagnosis They Already Knew…
MahekS7,722741138281484289,992007939236937729,48,48.0,RT @CricketNDTV: .@msdhoni is my god: Twitter in love with @ChennaiIPL skipper's heartfelt gesture
JonnyMacCann,581719642,992103377969598466,46,46.0,RT @gergilroy: Want to work for Off The Ball? Closing date for application for two open roles is tomorrow. 
peggy2176ilgma1,933762254134267904,992149161310146561,76,76.0,RT @FoxNews: Redskins cheerleaders felt forced to escort entertain men during Costa Rica trip report says https://t.co/5ZBSpYxSj6
JasonHellerman,29279176,992077648707780609,411,411.0,RT @Eagles: Members of the #Eagles recently took a trip to Haiti to help build a new sports complex. 
bentlyjr15,343129352,992145369084628993,348,348.0,RT @TheOnion: No Fucking Chance Kid Who Brought Mitt To 400 Level Getting Near Foul Ball https://t.co/uinDx32459 https://t.co/cSN8KlqKct
cleonardd,2931361239,992073793815232512,93,93.0,RT @OnionSports: No Fucking Chance Kid Who Brought Mitt To 400 Level Getting Near Foul Ball https://t.co/NVOTiAyHYj https://t.co/JSXLOAdU26
cdrich91,2749818053,992034703107592192,32,32.0,RT @thestatesports: Matrick Belton and his NFL tryout: 'Sit down this is kind of a wild story' https://t.co/ImtHOWCNeT
TruckNeild,65686726,992130298589696000,796,796.0,RT @WVUBarstool: RT for a chance to win this LIMITED EDITION flag! They are almost sold out on the Barstool Sports store so this could be…
PINKTEEGAN,275103901,992139508782108673,419,419.0,RT @IL0VEthe80s: Retweet if you had one of these sports bags for school... https://t.co/hmKzc6FQfl
WolfsPublic,827792070148575232,992134511201792000,66,66.0,RT @Team30fifteenUK: For those colder Spring days ... https://t.co/iWIdgqipib #tennis #womenstennis #sports #fitness #style #shop https://t…
SCLDS,476059610,992098518457188353,37,37.0,RT @Gosset41: Here's the list of area players that made soccer all state and all region 
jarrett_sprague,455456318,992115207441993729,266,266.0,RT @RJinVegas: For every $1 Nevada casinos WON on sports betting in March they won ...
PrincipalSHHS,883136803707990017,992058683197706241,7,2.3333333333333335,Students working on signage for our big Unified Sports basketball game tomorrow v. Newfane. https://t.co/yznKiafodI
FKanuteh,2598441895,992061403854004224,1393,1393.0,RT @SorayaMcDonald: The Washington Slurs took their cheer squad to Costa Rica for a topless/nude photoshoot confiscated their passports so…
lflesher,17692385,992148929058762752,503,503.0,RT @elonjames: Uh. 
davwind,64690690,992158299222106114,43,43.0,RT @DuncanCastles: Antonio Conte plans to take a sabbatical from management once Chelsea sack him - and to make Roman Abramovich pay millio…
bvickakagus,486721534,992125715142336513,260,260.0,RT @LSUBarstool: RT for a chance to win this LIMITED EDITION flag! They are almost sold out on the Barstool Sports store so this could be…
Foundry216,3380468530,992037334051950593,8,1.1428571428571428,Awesome job to Rocky River Sailing! Check out this clip from @wkyc this morning speaking to their recent successes… https://t.co/LsJnojbV5w
CathyCjp1,2610448868,992154280835641344,610,610.0,RT @BreitbartNews: We should be able to express how we feel about issues without everybody getting so easily offended. https://t.co/JUpa0…
rsciu11ooo,412721014,992135056423641088,481,481.0,RT @TheNickGeller: Men want sons so they can scream at referees in little league sports. Your ideology is flawed. This whole feminist bulls…
HaleyDanski,336236385,992062561213280261,43,43.0,RT @FastandFemale: Who run the world? Girls who play sports! Studies show that girls who are athletes are more likely to grow up to be busi…
92__AG,961206881707544576,992128878503186432,150,150.0,RT @ActuFoot_: Grand professionnalisme de beIN Sports et du duo @Omar_daFonseca - @julienbrunbein qui commente la rencontre en plateau sa…
Mbalzy_n,3994762829,992040714178584576,1393,1393.0,RT @SorayaMcDonald: The Washington Slurs took their cheer squad to Costa Rica for a topless/nude photoshoot confiscated their passports so…
IndyFootball,524235256,992100224653869056,10,1.0,EXCLUSIVE: Eleven Sports targeting Premier League rights after winning LaLiga broadcast deal to take Spanish footba… https://t.co/OcCyOf9VZy
seanccollins14,2310573794,992152402647240706,7706,7706.0,RT @KirkHerbstreit: For all the parents/coaches that think specializing in one sport is the right thing to do. Let them play multiple sport…
ConorKennedy,63174059,992082525454561280,351,351.0,RT @TheOnion: No Fucking Chance Kid Who Brought Mitt To 400 Level Getting Near Foul Ball https://t.co/uinDx32459 https://t.co/cSN8KlqKct
myrth62,634780550,992164089483821056,1516,1516.0,RT @jemelehill: A NFL team is accused of shamelessly dangling women in front of their business partners like bait? Stunning since yanno t…
RaymondJewels,963503856217927680,991995923927568384,108,108.0,RT @davidthewhiter1: Ohara Davies saying how great a platform bt sports is then in the next breath how he has never heard of any of frank w…
rcal39,245999527,992169661566464001,102,102.0,RT @BrandonPrust8: Someone should tell ufc fighters that their sport is dangerous n that they may have some long term effects comin in thei…
tfur_55,210495337,992106113993670658,482,482.0,RT @TheNickGeller: Men want sons so they can scream at referees in little league sports. Your ideology is flawed. This whole feminist bulls…
biancaaaatot,2860357850,992013223556624384,93,93.0,RT @AnimoNation: Bittersweet. #animo https://t.co/ZwwYAIzvJS
BigPapiAytch,441289899,992160511692361730,559,559.0,RT @AdamSchefter: Jason Witten not the only all-timer to leave his job today. Congratulations to @SI_PeterKing on his Hall-of-Fame run at S…
ianhogan7,472652549,992145378375069696,253,253.0,RT @OnionSports: White Sox Promotion Puts First 9 Fans At Ballpark In Starting Lineup https://t.co/NvbsaE9qZt https://t.co/AmBnHku7aE
ziamlouned,1929067981,992124925124235265,62,62.0,RT @mbmxinfo: 030518 @ [Naver] Bastidores entrevista para Daily Sports
Luke_Battson,4167100005,992014380085796864,718,718.0,RT @ElliotHackney: Sky Sports loses La Liga rights from next season: https://t.co/ZIIwpC62tD
Steel_Curtain4,3240021269,992041916668809217,3,0.375,Steelers give Ryan Shazier more than $8M of his salary now #Steelers https://t.co/Ild33U0SQx https://t.co/Q9NrxQQKYT
_depressionist1,746705216121225216,992059424876449794,1522,1522.0,RT @jemelehill: A NFL team is accused of shamelessly dangling women in front of their business partners like bait? Stunning since yanno t…
AskNimish,782149099919380480,992078983947784192,38,38.0,RT @iSKatiyar: RM @PiyushGoyal had announced an immediate promotion for Padma Shri awardee Mirabai Chahu who won India's first gold medal a…
baseballinpix,820012126312034304,992000842600538112,15,1.0714285714285714,Roger Maris on the cover of Sports Illustrated to preview the 1961 World Series https://t.co/UTKNwvLjcw
shaynamechem4,992092502080606208,992096727183249409,1830,1830.0,RT @supermorgy: KOBE PARAS to Leave US NCAA; Try to Go PRO https://t.co/NtJDkUIdiX #KObeParas #basketball #sports #news https://t.co/fkLrWt…
valegomez19,166311594,992150018332286976,1289,1289.0,RT @danielle_ivory: On a Redskins photo shoot some cheerleaders were required to be topless and others wore nothing but body paint. 
Umany_snowflake,3304048868,992045374809387009,91,91.0,RT @GFSquadproject: [INFO] 180503 - MCountdown GFRIEND is trending #5 in Naver News for Entertainment / Sports section as of May 5 17:30…
LastMinuteLeese,23744268,992069074871037952,991,991.0,RT @MustafaAliWWE: My wife told me she didn't receive encouragement to do sports when she was younger. We aren't letting that happen with o…
edreese11,3048173406,992008381660413953,46,46.0,RT @Trumplican101: I'm always in the wrong place at the right time.  Lol
ShanePe30424480,845696963307823104,992091007540842497,351,351.0,RT @TheOnion: No Fucking Chance Kid Who Brought Mitt To 400 Level Getting Near Foul Ball https://t.co/uinDx32459 https://t.co/cSN8KlqKct
LaniThatPunta,2665000477,992034786154774529,2874,2874.0,RT @ryanlcooper: holy shit https://t.co/zBEmaTQKWT https://t.co/zDimG5Gzlr
johneget19,1926560612,992018169152716802,46,46.0,RT @Trumplican101: I'm always in the wrong place at the right time.  Lol
EmmaDuffield8,3698949196,992134960420179968,419,419.0,RT @IL0VEthe80s: Retweet if you had one of these sports bags for school... https://t.co/hmKzc6FQfl
zipperlen_reese,909121722338725888,991997258404192256,43,43.0,RT @UVAMensLax: UVA's Matt Moore has been named the ACC Freshman of the Year. UVA has received the honor in back-to-back years. Michael Kra…
annarbornews,26005689,992030107115098112,5,1.25,13 months after losing leg Sean English has triumphant return to racing https://t.co/hAx1ro0coK
mledbetter41416,939717339154731009,992092385877241856,991,991.0,RT @MustafaAliWWE: My wife told me she didn't receive encouragement to do sports when she was younger. We aren't letting that happen with o…
r0sieg,122448073,992079946377023488,950,950.0,RT @KamalaHarris: Civil rights hero Patsy Mink was the first Asian American woman elected to Congress. In 1972 she co-authored legislation…
flemwad29,1587545995,992146651077906433,560,560.0,RT @AdamSchefter: Jason Witten not the only all-timer to leave his job today. Congratulations to @SI_PeterKing on his Hall-of-Fame run at S…
AjaoEsq,1586576209,992102208618549251,806,806.0,RT @ben_rumsby: Sky Sports has lost the rights to La Liga from next season. They have been secured by a company called Eleven Sports run by…
BreannaRubio,460834812,992133668012478464,216,216.0,RT @katherinemiller: Redskins Cheerleaders Describe a Trip to Costa Rica That Crossed a Line https://t.co/saIjil4Asm https://t.co/ZFjUywmas5
oneminddreaming,213388246,992089321409691649,266,266.0,RT @RJinVegas: For every $1 Nevada casinos WON on sports betting in March they won ...
BruxoColombiano,882638381850689536,992075138983219200,177,177.0,RT @giovanidiluca13: Fox Sports da Espanha transmitindo ontem o jogo do @Gremio contra o Cerro Portenho. com audiecia expressiva dos Espanh…
WharlieCells,3157122209,992015781134249984,42,42.0,RT @BritishArmy: Watch the Army v Navy Rugby game on Sky Sports this Saturday. https://t.co/sz4zfOxdHo
Meistadon,16262237,992098743456448515,266,266.0,RT @RJinVegas: For every $1 Nevada casinos WON on sports betting in March they won ...
KJNBNews,902336524716531713,992041757742391296,188,188.0,RT @CBSSportsGang: Bruce Arians Joins @NFLonCBS joining Greg Gumbel and Trent Green in Three-Man Booth along with Jamie Erdahl reporting…
zchstf,2390747696,992029038846840832,3,1.0,Middle School Athletes check out this great opportunity this summer:
SearcyJim,344765450,992131092277841921,63,63.0,RT @clutchfans: Sports Talk 790 dismissed Adam Clanton and suspended Josh Innes today. So we lose a guy who consistently reps Houston and i…
JenPurtell,887923556,992026924850532352,2874,2874.0,RT @ryanlcooper: holy shit https://t.co/zBEmaTQKWT https://t.co/zDimG5Gzlr
Onlygold20,2188662918,992128749285072896,1132,1132.0,RT @nytimes: Topless photo shoots in front of male sponsors and an uneasy night out: Redskins cheerleaders describe an overseas trip that c…
_shireenahmed_,357126037,992032429417283584,75,1.3392857142857142,I started writing about Muslim women in sport because I hated the way it was being done. Now I want to  change the… https://t.co/c8rJeWTdjS
chrisslaterMEN,110543220,992158395221278721,3,1.0,Bolton Arena is normally a sports centre and this is the view from the other side of our vantage point up on the ba… https://t.co/KTlaJ0RzGn
amazin80s_,784856740152082432,992085681416687618,425,425.0,RT @IL0VEthe80s: Retweet if you had one of these sports bags for school... https://t.co/hmKzc6FQfl
ThrobAndGuzzle,96912105,992036171193692160,700,700.0,RT @BarstoolIrish: RT for a chance to win this LIMITED EDITION flag! They are almost sold out on the Barstool Sports store so this could b…
viccarucci,191650646,992189351898615809,21,2.625,Terry &amp; Kim Pegula used own attorneys in Pittsburgh to investigate Russ Brandon before his resignation from Pegula… https://t.co/8sAyuyDVJS
_dini07,99276565,992040989236674565,32,32.0,RT @hatenaistorm: Following the Nikkan Sports Drama Grand Prix Jun also won Best Male Lead Actor in the Television Drama Academy Awards!!!…
BeltwayPanda,355028519,992115570274394118,1369,1369.0,RT @NYTSports: EXCLUSIVE: Redskins cheerleaders say they were required to go to a Costa Rica nightclub with male sponsors who earlier watc…
Alex_Hartley408,917605350,992083497287286785,483,483.0,RT @TheNickGeller: Men want sons so they can scream at referees in little league sports. Your ideology is flawed. This whole feminist bulls…
OccupyNachos,267394180,992139430000517120,55,55.0,RT @chuuew: EXTREME SPORTS COACH: Today we're going to engage a total stranger in conversation
focusedonjrod,344253607,992106453476544512,175,175.0,RT @Reflog_18: Toronto Ontario professional sports schedule for May 3 2018:
aalarie,78757083,992187447776874496,34,34.0,RT @CBCOlympics: Canadian Paralympian wants to help Humboldt survivor find his way back to hockey https://t.co/8M2TFiEeF5 https://t.co/yH5n…
Jamila65904033,987342357103165446,992081941343096832,31,31.0,RT @Nazmul39207983: Toronto Blue Jays  vs Cleveland Indians live stream online free live score TV live 
mattyboygoblue,2588467110,992042908776914945,8,8.0,RT @CallerSports: DEER DIARY: Animals delay high school baseball game in Colorado https://t.co/TuSOoD01o0 via @usatodayhss
bennie_niles,892638995414495232,992017412106186752,630,630.0,RT @AdamSchefter: A car accident ended his NFL career but Isaiah Pead found another dream in Paralympics: https://t.co/OSPIOBeNO8
piff_da_god,21781437,992136243839463429,56,56.0,RT @AlbertBreer: The 22-year-old me would've been over the moon at the idea of someday working with @SI_PeterKing. And it was honestly bett…
LetsgoBrewCrew,937543797583462400,992146768950280192,41,41.0,RT @Sports22384807: Follow train time sports fans. Choo choose
leephil447,2299549900,992008118912593922,60,60.0,RT @MickieJames: Who run the world? Girls!! #Girls who played sports! Studies show that girls who are athletes are more likely to grow up t…
Be1Al2O4,2677269540,992082000600354817,579,579.0,RT @StephMcMahon: Up to 70% of girls stop playing sports by the age of 13. @TeamSheIs is working to provide resources support and role mo…
luewmie,96316375,992152539079553024,46,46.0,RT @SkySportsPL: WATCH: It gets harder to find those players from nowhere.
D_CRose17,221104189,992120077003771904,41,41.0,RT @Sports22384807: Follow train time sports fans. Choo choose
KalanOTMA,3290945359,992071691848306688,38,38.0,RT @jannarden: Do they have sports bras with an eject button?
thesarahaag,2866941226,992129628155269120,253,253.0,RT @OnionSports: White Sox Promotion Puts First 9 Fans At Ballpark In Starting Lineup https://t.co/NvbsaE9qZt https://t.co/AmBnHku7aE
TokoRaion,2532465437,992126759133949952,150,150.0,RT @ActuFoot_: Grand professionnalisme de beIN Sports et du duo @Omar_daFonseca - @julienbrunbein qui commente la rencontre en plateau sa…
Bridges253,1458095292,992138105908965376,949,949.0,RT @KamalaHarris: Civil rights hero Patsy Mink was the first Asian American woman elected to Congress. In 1972 she co-authored legislation…
keniichan999,722770448153317378,992056977197953025,32,32.0,RT @hatenaistorm: Following the Nikkan Sports Drama Grand Prix Jun also won Best Male Lead Actor in the Television Drama Academy Awards!!!…
Sadiq_Cyrus,24683554,992084227570196480,5,1.6666666666666667,We are highly intelligent and we have touched the world in literature sports fashion music science theater ...… https://t.co/T6grWu2xru
BantMrFindlay,3429630208,992079639622377474,3,1.0,Falkirk High School Sports Academy. Sporting opportunities at FSH for children from Primary 6 and 7. Contact Innes… https://t.co/a9dK4pTi8s
Ch712Smith,890975722235449345,991998205868036096,48,48.0,RT @DrDickB: NEW ARTICLE - FREE - The Prevalence of Pseudoscientific Ideas and Neuromyths Among Sports Coaches
kjthehawaiian,606835445,992180151344648192,477,477.0,RT @TheNickGeller: Men want sons so they can scream at referees in little league sports. Your ideology is flawed. This whole feminist bulls…
david_p_s,22944322,992087700428603393,424,424.0,RT @IL0VEthe80s: Retweet if you had one of these sports bags for school... https://t.co/hmKzc6FQfl
pcaps4,2428236348,992051144657694721,175,175.0,RT @Reflog_18: Toronto Ontario professional sports schedule for May 3 2018:
Melia9039,793086500086902784,992003788830642177,193,193.0,RT @dailyunnie: THIS IS MY TEAM!!!!!!! I'm crying.
Kgwace,468743571,992055563348475905,42,42.0,RT @usatodaysports: Racism misogyny make Daniel Snyder the NFL's worst owner. https://t.co/K1bobC43dv
D_Maryami17,728245725729947652,992115924345020416,53,53.0,RT @mahsti25metana1: These are the girls who have to change themselves in man form so that they can enter the sports stadium and watch the…
DiniduG,3220089613,992106333032808448,515,515.0,RT @elonjames: Uh. 
NWHL,3076649353,992171805635948545,12,4.0,RT @KeiraGoin: I can't thank everyone enough for supporting me and this league the way you have! Sure it's cool for me to be recognized b…
serchu33,321138898,992086889220976640,2680,2680.0,RT @RessiGabotto: ESTE ES GUSTAVO GRAVIA.
victora42520594,984613169598468096,992047951290814465,58,58.0,RT @peaceandsport: 3rd Bamako International Sports Forum took place in the presence of @HarnoisMarlene
Absolut_Boston,908498683,992040569793929216,218,218.0,RT @katherinemiller: Redskins Cheerleaders Describe a Trip to Costa Rica That Crossed a Line https://t.co/saIjil4Asm https://t.co/ZFjUywmas5
samrenke,72030458,992022695633211392,5,1.6666666666666667,So proud to be a @parallellondon Ambassador! 2 Awards at #BTSIA the largest commercial sports awards in the world!… https://t.co/0kULNvwRx9
LuftiLoon,2757324909,992107393772384256,36,36.0,RT @SandraSturm81: LADY IN BLACK #blackhair #beauty #lunch #live #lifestyle #fashion #PremiosMTVMiaw #home #Amazon #RELAX #FakeLoveIsComing…
Golstong33,894959896566915073,992126277434925056,32,32.0,RT @OleMissWGolf: BREAKING | Five @SEC honors Ole Miss women's golf! 
DXBMediaOffice,37599685,992037301365682177,13,0.9285714285714286,Ahmed bin Mohammed meets President of Uzbekistan National Olympic Committee His Highness said that the UAE has dev… https://t.co/aTRAK5j75q
pgklee,21468090,992182993132445696,45,45.0,RT @suntimes_sports: Sam Kerr doesn't view herself as a replacement for Christen Press. She wants to pave her own way with the @chiredstars…
cheryle73573651,992099392722292738,992106945640312832,346,346.0,RT @SportXChain: Sport X Blockchain-Based Sports IP Value Transmission Platform To Commence SOX Token EC20 Distribution Pen Agreements W…
SonOfUhGunn,706989313037377536,992126488228048897,896,896.0,RT @TheOnion: White Sox Promotion Puts First 9 Fans At Ballpark In Starting Lineup https://t.co/tCaeELTih6 https://t.co/5Fb2f8fgeA
ecogrounded,135383913,992019173478842368,2874,2874.0,RT @ryanlcooper: holy shit https://t.co/zBEmaTQKWT https://t.co/zDimG5Gzlr
Luminaria98,48438566,992155685193441280,36,36.0,RT @jjones9: Farewell boss. I don't know anyone in the industry who works as hard as Peter who has been extremely kind to me since before…
NotoriousWANG,1049767345,992178226804834304,65,65.0,RT @USATODAY: There very well might be owners who are worse than Daniel Snyder. But nobody is as bad at hiding it as he is.  https://t.co/o…
parkertkinard,254679232,992049093357834240,460,460.0,RT @BarstoolUofSC: RT for a chance to win this LIMITED EDITION flag! They are almost sold out on the Barstool Sports store so this could b…
GoRegisPride,59487644,992096961992904704,5,0.625,PREVIEW | @RegisTrack_XC Sends Strong Contingent to @NCAADIII New England Championships. #RegisTF #RoarPride https://t.co/5Ih9fBjkcU
bjgregory1,799349660267769856,992161926976294912,559,559.0,RT @AdamSchefter: Jason Witten not the only all-timer to leave his job today. Congratulations to @SI_PeterKing on his Hall-of-Fame run at S…
DaveBeenBallin,888601678949347328,992003856686084097,97,97.0,RT @MercedesBenz: Ready to prowl!
BexSchGames,942721939315003392,992073953136054274,4,1.0,What better way to spend a sunny afternoon than competing in #Quadkids @BexSchGames competition today! Some fantast… https://t.co/iz9aBgQDb2
bullsworth25,440274022,992174245332570118,55,55.0,RT @HunterYurachek: It is another great week for @ArkRazorbacks as six of our Spring Sports programs are ranked in Top 16 nationally. #WPS…
scottygirl2014,856719098,992108319522213888,510,510.0,RT @elonjames: Uh. 
figureo56,269351387,992064451711913985,66,66.0,RT @SammyCabral10: Sammy Sosa para la cadena NBC Sports. https://t.co/8V1pdFSwxG
